Index,Difficulty Level,Words,Definition,Group,Pronounciation,Meaning,,,,,,,,,,,,,,,,,,,,
3868,THREE,rugose,http://dictionary.cambridge.org/dictionary/english/rugose,,rugose,,,,,,,,,,,,,,,,,,,,,
3869,THREE,dreikanter,http://dictionary.cambridge.org/dictionary/english/dreikanter,,dreikanter,,,,,,,,,,,,,,,,,,,,,
3870,THREE,goanna,http://dictionary.cambridge.org/dictionary/english/goanna,,goanna,,,,,,,,,,,,,,,,,,,,,
3871,THREE,alpargata,http://dictionary.cambridge.org/dictionary/english/alpargata,,alpargata,,,,,,,,,,,,,,,,,,,,,
3872,THREE,emollient,http://dictionary.cambridge.org/dictionary/english/emollient,,emollient,,,,,,,,,,,,,,,,,,,,,
3873,THREE,budgerigar,http://dictionary.cambridge.org/dictionary/english/budgerigar,,budgerigar,,,,,,,,,,,,,,,,,,,,,
3874,THREE,brume,http://dictionary.cambridge.org/dictionary/english/brume,,brume,,,,,,,,,,,,,,,,,,,,,
3875,THREE,penicillin,http://dictionary.cambridge.org/dictionary/english/penicillin,,penicillin,,,,,,,,,,,,,,,,,,,,,
3876,THREE,wassail,http://dictionary.cambridge.org/dictionary/english/wassail,,wassail,,,,,,,,,,,,,,,,,,,,,
3877,THREE,disembogue,http://dictionary.cambridge.org/dictionary/english/disembogue,,disembogue,,,,,,,,,,,,,,,,,,,,,
3878,THREE,parquet,http://dictionary.cambridge.org/dictionary/english/parquet,,parquet,,,,,,,,,,,,,,,,,,,,,
3879,THREE,budgereegah,http://dictionary.cambridge.org/dictionary/english/budgereegah,,budgereegah,,,,,,,,,,,,,,,,,,,,,
3880,THREE,hiortdahlite,http://dictionary.cambridge.org/dictionary/english/hiortdahlite,,hiortdahlite,,,,,,,,,,,,,,,,,,,,,
3881,THREE,pendeloque,http://dictionary.cambridge.org/dictionary/english/pendeloque,,pendeloque,,,,,,,,,,,,,,,,,,,,,
3882,THREE,ammonite,http://dictionary.cambridge.org/dictionary/english/ammonite,,ammonite,,,,,,,,,,,,,,,,,,,,,
3883,THREE,luculent,http://dictionary.cambridge.org/dictionary/english/luculent,,luculent,,,,,,,,,,,,,,,,,,,,,
3884,THREE,dhurrie,http://dictionary.cambridge.org/dictionary/english/dhurrie,,dhurrie,,,,,,,,,,,,,,,,,,,,,
3885,THREE,budgerygah,http://dictionary.cambridge.org/dictionary/english/budgerygah,,budgerygah,,,,,,,,,,,,,,,,,,,,,
3886,THREE,extravasate,http://dictionary.cambridge.org/dictionary/english/extravasate,,extravasate,,,,,,,,,,,,,,,,,,,,,
3887,THREE,beelzebub,http://dictionary.cambridge.org/dictionary/english/beelzebub,,beelzebub,,,,,,,,,,,,,,,,,,,,,
3888,THREE,tanager,http://dictionary.cambridge.org/dictionary/english/tanager,,tanager,,,,,,,,,,,,,,,,,,,,,
3889,THREE,expatiate,http://dictionary.cambridge.org/dictionary/english/expatiate,,expatiate,,,,,,,,,,,,,,,,,,,,,
3890,THREE,lapidary,http://dictionary.cambridge.org/dictionary/english/lapidary,,lapidary,,,,,,,,,,,,,,,,,,,,,
3891,THREE,outr,http://dictionary.cambridge.org/dictionary/english/outr,,outr,,,,,,,,,,,,,,,,,,,,,
3892,THREE,incunabula,http://dictionary.cambridge.org/dictionary/english/incunabula,,incunabula,,,,,,,,,,,,,,,,,,,,,
3893,THREE,rhinorrhagia,http://dictionary.cambridge.org/dictionary/english/rhinorrhagia,,rhinorrhagia,,,,,,,,,,,,,,,,,,,,,
3894,THREE,foley,http://dictionary.cambridge.org/dictionary/english/foley,,foley,,,,,,,,,,,,,,,,,,,,,
3895,THREE,wasteweir,http://dictionary.cambridge.org/dictionary/english/wasteweir,,wasteweir,,,,,,,,,,,,,,,,,,,,,
3896,THREE,encarnadine,http://dictionary.cambridge.org/dictionary/english/encarnadine,,encarnadine,,,,,,,,,,,,,,,,,,,,,
3897,THREE,Tchefuncte,http://dictionary.cambridge.org/dictionary/english/Tchefuncte,,Tchefuncte,,,,,,,,,,,,,,,,,,,,,
3898,THREE,cioppino,http://dictionary.cambridge.org/dictionary/english/cioppino,,cioppino,,,,,,,,,,,,,,,,,,,,,
3899,THREE,gabarit,http://dictionary.cambridge.org/dictionary/english/gabarit,,gabarit,,,,,,,,,,,,,,,,,,,,,
3900,THREE,syzygy,http://dictionary.cambridge.org/dictionary/english/syzygy,,syzygy,,,,,,,,,,,,,,,,,,,,,
3901,THREE,diamant,http://dictionary.cambridge.org/dictionary/english/diamant,,diamant,,,,,,,,,,,,,,,,,,,,,
3902,THREE,dulcinea,http://dictionary.cambridge.org/dictionary/english/dulcinea,,dulcinea,,,,,,,,,,,,,,,,,,,,,
3903,THREE,becquerel,http://dictionary.cambridge.org/dictionary/english/becquerel,,becquerel,,,,,,,,,,,,,,,,,,,,,
3904,THREE,inglenook,http://dictionary.cambridge.org/dictionary/english/inglenook,,inglenook,,,,,,,,,,,,,,,,,,,,,
3905,THREE,guerite,http://dictionary.cambridge.org/dictionary/english/guerite,,guerite,,,,,,,,,,,,,,,,,,,,,
3906,THREE,Beethovenian,http://dictionary.cambridge.org/dictionary/english/Beethovenian,,Beethovenian,,,,,,,,,,,,,,,,,,,,,
3907,THREE,sphygmometer,http://dictionary.cambridge.org/dictionary/english/sphygmometer,,sphygmometer,,,,,,,,,,,,,,,,,,,,,
3908,THREE,nainsook,http://dictionary.cambridge.org/dictionary/english/nainsook,,nainsook,,,,,,,,,,,,,,,,,,,,,
3909,THREE,darnel,http://dictionary.cambridge.org/dictionary/english/darnel,,darnel,,,,,,,,,,,,,,,,,,,,,
3910,THREE,efflux,http://dictionary.cambridge.org/dictionary/english/efflux,,efflux,,,,,,,,,,,,,,,,,,,,,
3911,THREE,gallivat,http://dictionary.cambridge.org/dictionary/english/gallivat,,gallivat,,,,,,,,,,,,,,,,,,,,,
3912,THREE,tatterdemalion,http://dictionary.cambridge.org/dictionary/english/tatterdemalion,,tatterdemalion,,,,,,,,,,,,,,,,,,,,,
3913,THREE,kibitzer,http://dictionary.cambridge.org/dictionary/english/kibitzer,,kibitzer,,,,,,,,,,,,,,,,,,,,,
3914,THREE,querida,http://dictionary.cambridge.org/dictionary/english/querida,,querida,,,,,,,,,,,,,,,,,,,,,
3915,THREE,giallolino,http://dictionary.cambridge.org/dictionary/english/giallolino,,giallolino,,,,,,,,,,,,,,,,,,,,,
3916,THREE,frugivore,http://dictionary.cambridge.org/dictionary/english/frugivore,,frugivore,,,,,,,,,,,,,,,,,,,,,
3917,THREE,charcuterie,http://dictionary.cambridge.org/dictionary/english/charcuterie,,charcuterie,,,,,,,,,,,,,,,,,,,,,
3918,THREE,susurrus,http://dictionary.cambridge.org/dictionary/english/susurrus,,susurrus,,,,,,,,,,,,,,,,,,,,,
3919,THREE,kibbitzer,http://dictionary.cambridge.org/dictionary/english/kibbitzer,,kibbitzer,,,,,,,,,,,,,,,,,,,,,
3920,THREE,paillard,http://dictionary.cambridge.org/dictionary/english/paillard,,paillard,,,,,,,,,,,,,,,,,,,,,
3921,THREE,krausen,http://dictionary.cambridge.org/dictionary/english/krausen,,krausen,,,,,,,,,,,,,,,,,,,,,
3922,THREE,lobscouse,http://dictionary.cambridge.org/dictionary/english/lobscouse,,lobscouse,,,,,,,,,,,,,,,,,,,,,
3923,THREE,zugzwang,http://dictionary.cambridge.org/dictionary/english/zugzwang,,zugzwang,,,,,,,,,,,,,,,,,,,,,
3924,THREE,bienvenue,http://dictionary.cambridge.org/dictionary/english/bienvenue,,bienvenue,,,,,,,,,,,,,,,,,,,,,
3925,THREE,auteur,http://dictionary.cambridge.org/dictionary/english/auteur,,auteur,,,,,,,,,,,,,,,,,,,,,
3926,THREE,gazoz,http://dictionary.cambridge.org/dictionary/english/gazoz,,gazoz,,,,,,,,,,,,,,,,,,,,,
3927,THREE,Castalia,http://dictionary.cambridge.org/dictionary/english/Castalia,,Castalia,,,,,,,,,,,,,,,,,,,,,
3928,THREE,senecio,http://dictionary.cambridge.org/dictionary/english/senecio,,senecio,,,,,,,,,,,,,,,,,,,,,
3929,THREE,triskelion,http://dictionary.cambridge.org/dictionary/english/triskelion,,triskelion,,,,,,,,,,,,,,,,,,,,,
3930,THREE,bienvenu,http://dictionary.cambridge.org/dictionary/english/bienvenu,,bienvenu,,,,,,,,,,,,,,,,,,,,,
3931,THREE,labefaction,http://dictionary.cambridge.org/dictionary/english/labefaction,,labefaction,,,,,,,,,,,,,,,,,,,,,
3932,THREE,Glaswegian,http://dictionary.cambridge.org/dictionary/english/Glaswegian,,Glaswegian,,,,,,,,,,,,,,,,,,,,,
3933,THREE,nahcolite,http://dictionary.cambridge.org/dictionary/english/nahcolite,,nahcolite,,,,,,,,,,,,,,,,,,,,,
3934,THREE,jasmone,http://dictionary.cambridge.org/dictionary/english/jasmone,,jasmone,,,,,,,,,,,,,,,,,,,,,
3935,THREE,crokinole,http://dictionary.cambridge.org/dictionary/english/crokinole,,crokinole,,,,,,,,,,,,,,,,,,,,,
3936,THREE,potwalloper,http://dictionary.cambridge.org/dictionary/english/potwalloper,,potwalloper,,,,,,,,,,,,,,,,,,,,,
3937,THREE,ibidem,http://dictionary.cambridge.org/dictionary/english/ibidem,,ibidem,,,,,,,,,,,,,,,,,,,,,
3938,THREE,stannum,http://dictionary.cambridge.org/dictionary/english/stannum,,stannum,,,,,,,,,,,,,,,,,,,,,
3939,THREE,telamon,http://dictionary.cambridge.org/dictionary/english/telamon,,telamon,,,,,,,,,,,,,,,,,,,,,
3940,THREE,hawok,http://dictionary.cambridge.org/dictionary/english/hawok,,hawok,,,,,,,,,,,,,,,,,,,,,
3941,THREE,anicca,http://dictionary.cambridge.org/dictionary/english/anicca,,anicca,,,,,,,,,,,,,,,,,,,,,
3942,THREE,kaffeeklatsch,http://dictionary.cambridge.org/dictionary/english/kaffeeklatsch,,kaffeeklatsch,,,,,,,,,,,,,,,,,,,,,
3943,THREE,estival,http://dictionary.cambridge.org/dictionary/english/estival,,estival,,,,,,,,,,,,,,,,,,,,,
3944,THREE,putsch,http://dictionary.cambridge.org/dictionary/english/putsch,,putsch,,,,,,,,,,,,,,,,,,,,,
3945,THREE,uraeus,http://dictionary.cambridge.org/dictionary/english/uraeus,,uraeus,,,,,,,,,,,,,,,,,,,,,
3946,THREE,fructiferous,http://dictionary.cambridge.org/dictionary/english/fructiferous,,fructiferous,,,,,,,,,,,,,,,,,,,,,
3947,THREE,batamote,http://dictionary.cambridge.org/dictionary/english/batamote,,batamote,,,,,,,,,,,,,,,,,,,,,
3948,THREE,peregrination,http://dictionary.cambridge.org/dictionary/english/peregrination,,peregrination,,,,,,,,,,,,,,,,,,,,,
3949,THREE,aestival,http://dictionary.cambridge.org/dictionary/english/aestival,,aestival,,,,,,,,,,,,,,,,,,,,,
3950,THREE,tralatitious,http://dictionary.cambridge.org/dictionary/english/tralatitious,,tralatitious,,,,,,,,,,,,,,,,,,,,,
3951,THREE,teledu,http://dictionary.cambridge.org/dictionary/english/teledu,,teledu,,,,,,,,,,,,,,,,,,,,,
3952,THREE,martinoe,http://dictionary.cambridge.org/dictionary/english/martinoe,,martinoe,,,,,,,,,,,,,,,,,,,,,
3953,THREE,yabbies,http://dictionary.cambridge.org/dictionary/english/yabbies,,yabbies,,,,,,,,,,,,,,,,,,,,,
3954,THREE,paraquat,http://dictionary.cambridge.org/dictionary/english/paraquat,,paraquat,,,,,,,,,,,,,,,,,,,,,
3955,THREE,loup,http://dictionary.cambridge.org/dictionary/english/loup,,loup,,,,,,,,,,,,,,,,,,,,,
3956,THREE,denouement,http://dictionary.cambridge.org/dictionary/english/denouement,,denouement,,,,,,,,,,,,,,,,,,,,,
3957,THREE,gattine,http://dictionary.cambridge.org/dictionary/english/gattine,,gattine,,,,,,,,,,,,,,,,,,,,,
3958,THREE,lierre,http://dictionary.cambridge.org/dictionary/english/lierre,,lierre,,,,,,,,,,,,,,,,,,,,,
3959,THREE,salmagundi,http://dictionary.cambridge.org/dictionary/english/salmagundi,,salmagundi,,,,,,,,,,,,,,,,,,,,,
3960,THREE,prana,http://dictionary.cambridge.org/dictionary/english/prana,,prana,,,,,,,,,,,,,,,,,,,,,
3961,THREE,empennage,http://dictionary.cambridge.org/dictionary/english/empennage,,empennage,,,,,,,,,,,,,,,,,,,,,
3962,THREE,hortatory,http://dictionary.cambridge.org/dictionary/english/hortatory,,hortatory,,,,,,,,,,,,,,,,,,,,,
3963,THREE,mele,http://dictionary.cambridge.org/dictionary/english/mele,,mele,,,,,,,,,,,,,,,,,,,,,
3964,THREE,porwigle,http://dictionary.cambridge.org/dictionary/english/porwigle,,porwigle,,,,,,,,,,,,,,,,,,,,,
3965,THREE,salmagundy,http://dictionary.cambridge.org/dictionary/english/salmagundy,,salmagundy,,,,,,,,,,,,,,,,,,,,,
3966,THREE,sinciput,http://dictionary.cambridge.org/dictionary/english/sinciput,,sinciput,,,,,,,,,,,,,,,,,,,,,
3967,THREE,lysozyme,http://dictionary.cambridge.org/dictionary/english/lysozyme,,lysozyme,,,,,,,,,,,,,,,,,,,,,
3968,THREE,maquette,http://dictionary.cambridge.org/dictionary/english/maquette,,maquette,,,,,,,,,,,,,,,,,,,,,
3969,THREE,Marathi,http://dictionary.cambridge.org/dictionary/english/Marathi,,Marathi,,,,,,,,,,,,,,,,,,,,,
3970,THREE,portugais,http://dictionary.cambridge.org/dictionary/english/portugais,,portugais,,,,,,,,,,,,,,,,,,,,,
3971,THREE,hutia,http://dictionary.cambridge.org/dictionary/english/hutia,,hutia,,,,,,,,,,,,,,,,,,,,,
3972,THREE,abattoir,http://dictionary.cambridge.org/dictionary/english/abattoir,,abattoir,,,,,,,,,,,,,,,,,,,,,
3973,THREE,grimthorpe,http://dictionary.cambridge.org/dictionary/english/grimthorpe,,grimthorpe,,,,,,,,,,,,,,,,,,,,,
3974,THREE,obliviscence,http://dictionary.cambridge.org/dictionary/english/obliviscence,,obliviscence,,,,,,,,,,,,,,,,,,,,,
3975,THREE,nuciform,http://dictionary.cambridge.org/dictionary/english/nuciform,,nuciform,,,,,,,,,,,,,,,,,,,,,
3976,THREE,ligas,http://dictionary.cambridge.org/dictionary/english/ligas,,ligas,,,,,,,,,,,,,,,,,,,,,
3977,THREE,jutia,http://dictionary.cambridge.org/dictionary/english/jutia,,jutia,,,,,,,,,,,,,,,,,,,,,
3978,THREE,glossopetrae,http://dictionary.cambridge.org/dictionary/english/glossopetrae,,glossopetrae,,,,,,,,,,,,,,,,,,,,,
3979,THREE,thaumaturge,http://dictionary.cambridge.org/dictionary/english/thaumaturge,,thaumaturge,,,,,,,,,,,,,,,,,,,,,
3980,THREE,autophagy,http://dictionary.cambridge.org/dictionary/english/autophagy,,autophagy,,,,,,,,,,,,,,,,,,,,,
3981,THREE,grandrelle,http://dictionary.cambridge.org/dictionary/english/grandrelle,,grandrelle,,,,,,,,,,,,,,,,,,,,,
3982,THREE,Osloite,http://dictionary.cambridge.org/dictionary/english/Osloite,,Osloite,,,,,,,,,,,,,,,,,,,,,
3983,THREE,Deseret,http://dictionary.cambridge.org/dictionary/english/Deseret,,Deseret,,,,,,,,,,,,,,,,,,,,,
3984,THREE,diktat,http://dictionary.cambridge.org/dictionary/english/diktat,,diktat,,,,,,,,,,,,,,,,,,,,,
3985,THREE,pinioned,http://dictionary.cambridge.org/dictionary/english/pinioned,,pinioned,,,,,,,,,,,,,,,,,,,,,
3986,THREE,Airedale,http://dictionary.cambridge.org/dictionary/english/Airedale,,Airedale,,,,,,,,,,,,,,,,,,,,,
3987,THREE,bordereaux,http://dictionary.cambridge.org/dictionary/english/bordereaux,,bordereaux,,,,,,,,,,,,,,,,,,,,,
3988,THREE,sciolistic,http://dictionary.cambridge.org/dictionary/english/sciolistic,,sciolistic,,,,,,,,,,,,,,,,,,,,,
3989,THREE,Djibouti,http://dictionary.cambridge.org/dictionary/english/Djibouti,,Djibouti,,,,,,,,,,,,,,,,,,,,,
3990,THREE,llanero,http://dictionary.cambridge.org/dictionary/english/llanero,,llanero,,,,,,,,,,,,,,,,,,,,,
3991,THREE,fouett,http://dictionary.cambridge.org/dictionary/english/fouett,,fouett,,,,,,,,,,,,,,,,,,,,,
3992,THREE,potager,http://dictionary.cambridge.org/dictionary/english/potager,,potager,,,,,,,,,,,,,,,,,,,,,
3993,THREE,rambla,http://dictionary.cambridge.org/dictionary/english/rambla,,rambla,,,,,,,,,,,,,,,,,,,,,
3994,THREE,seraya,http://dictionary.cambridge.org/dictionary/english/seraya,,seraya,,,,,,,,,,,,,,,,,,,,,
3995,THREE,Tegucigalpa,http://dictionary.cambridge.org/dictionary/english/Tegucigalpa,,Tegucigalpa,,,,,,,,,,,,,,,,,,,,,
3996,THREE,Machiavellian,http://dictionary.cambridge.org/dictionary/english/Machiavellian,,Machiavellian,,,,,,,,,,,,,,,,,,,,,
3997,THREE,venenate,http://dictionary.cambridge.org/dictionary/english/venenate,,venenate,,,,,,,,,,,,,,,,,,,,,
3998,THREE,malleolus,http://dictionary.cambridge.org/dictionary/english/malleolus,,malleolus,,,,,,,,,,,,,,,,,,,,,
3999,THREE,tullibee,http://dictionary.cambridge.org/dictionary/english/tullibee,,tullibee,,,,,,,,,,,,,,,,,,,,,
4000,THREE,janthina,http://dictionary.cambridge.org/dictionary/english/janthina,,janthina,,,,,,,,,,,,,,,,,,,,,
4001,THREE,Llullaillaco,http://dictionary.cambridge.org/dictionary/english/Llullaillaco,,Llullaillaco,,,,,,,,,,,,,,,,,,,,,
4002,THREE,glaucomatous,http://dictionary.cambridge.org/dictionary/english/glaucomatous,,glaucomatous,,,,,,,,,,,,,,,,,,,,,
4003,THREE,badinage,http://dictionary.cambridge.org/dictionary/english/badinage,,badinage,,,,,,,,,,,,,,,,,,,,,
4004,THREE,marcel,http://dictionary.cambridge.org/dictionary/english/marcel,,marcel,,,,,,,,,,,,,,,,,,,,,
4005,THREE,guichet,http://dictionary.cambridge.org/dictionary/english/guichet,,guichet,,,,,,,,,,,,,,,,,,,,,
4006,THREE,Skeltonic,http://dictionary.cambridge.org/dictionary/english/Skeltonic,,Skeltonic,,,,,,,,,,,,,,,,,,,,,
4007,THREE,Pyxis,http://dictionary.cambridge.org/dictionary/english/Pyxis,,Pyxis,,,,,,,,,,,,,,,,,,,,,
4008,THREE,haori,http://dictionary.cambridge.org/dictionary/english/haori,,haori,,,,,,,,,,,,,,,,,,,,,
4009,THREE,saccadic,http://dictionary.cambridge.org/dictionary/english/saccadic,,saccadic,,,,,,,,,,,,,,,,,,,,,
4010,THREE,croquignole,http://dictionary.cambridge.org/dictionary/english/croquignole,,croquignole,,,,,,,,,,,,,,,,,,,,,
4011,THREE,Guarnerius,http://dictionary.cambridge.org/dictionary/english/Guarnerius,,Guarnerius,,,,,,,,,,,,,,,,,,,,,
4012,THREE,balata,http://dictionary.cambridge.org/dictionary/english/balata,,balata,,,,,,,,,,,,,,,,,,,,,
4014,THREE,rheostat,http://dictionary.cambridge.org/dictionary/english/rheostat,,rheostat,,,,,,,,,,,,,,,,,,,,,
4015,THREE,mignonette,http://dictionary.cambridge.org/dictionary/english/mignonette,,mignonette,,,,,,,,,,,,,,,,,,,,,
4016,THREE,dolmen,http://dictionary.cambridge.org/dictionary/english/dolmen,,dolmen,,,,,,,,,,,,,,,,,,,,,
4017,THREE,unakite,http://dictionary.cambridge.org/dictionary/english/unakite,,unakite,,,,,,,,,,,,,,,,,,,,,
4018,THREE,balbriggan,http://dictionary.cambridge.org/dictionary/english/balbriggan,,balbriggan,,,,,,,,,,,,,,,,,,,,,
4020,THREE,hariolation,http://dictionary.cambridge.org/dictionary/english/hariolation,,hariolation,,,,,,,,,,,,,,,,,,,,,
4021,THREE,coadjutor,http://dictionary.cambridge.org/dictionary/english/coadjutor,,coadjutor,,,,,,,,,,,,,,,,,,,,,
4022,THREE,griot,http://dictionary.cambridge.org/dictionary/english/griot,,griot,,,,,,,,,,,,,,,,,,,,,
4023,THREE,azotea,http://dictionary.cambridge.org/dictionary/english/azotea,,azotea,,,,,,,,,,,,,,,,,,,,,
4024,THREE,affeer,http://dictionary.cambridge.org/dictionary/english/affeer,,affeer,,,,,,,,,,,,,,,,,,,,,
4026,THREE,thylacine,http://dictionary.cambridge.org/dictionary/english/thylacine,,thylacine,,,,,,,,,,,,,,,,,,,,,
4027,THREE,chiffonade,http://dictionary.cambridge.org/dictionary/english/chiffonade,,chiffonade,,,,,,,,,,,,,,,,,,,,,
4028,THREE,vexillologist,http://dictionary.cambridge.org/dictionary/english/vexillologist,,vexillologist,,,,,,,,,,,,,,,,,,,,,
4029,THREE,gabbro,http://dictionary.cambridge.org/dictionary/english/gabbro,,gabbro,,,,,,,,,,,,,,,,,,,,,
4030,THREE,pomology,http://dictionary.cambridge.org/dictionary/english/pomology,,pomology,,,,,,,,,,,,,,,,,,,,,
4032,THREE,cenote,http://dictionary.cambridge.org/dictionary/english/cenote,,cenote,,,,,,,,,,,,,,,,,,,,,
4033,THREE,haricot,http://dictionary.cambridge.org/dictionary/english/haricot,,haricot,,,,,,,,,,,,,,,,,,,,,
4034,THREE,halala,http://dictionary.cambridge.org/dictionary/english/halala,,halala,,,,,,,,,,,,,,,,,,,,,
4035,THREE,gegenschein,http://dictionary.cambridge.org/dictionary/english/gegenschein,,gegenschein,,,,,,,,,,,,,,,,,,,,,
4036,THREE,Svengali,http://dictionary.cambridge.org/dictionary/english/Svengali,,Svengali,,,,,,,,,,,,,,,,,,,,,
4038,THREE,griffonage,http://dictionary.cambridge.org/dictionary/english/griffonage,,griffonage,,,,,,,,,,,,,,,,,,,,,
4039,THREE,Luddite,http://dictionary.cambridge.org/dictionary/english/Luddite,,Luddite,,,,,,,,,,,,,,,,,,,,,
4040,THREE,halalah,http://dictionary.cambridge.org/dictionary/english/halalah,,halalah,,,,,,,,,,,,,,,,,,,,,
4041,THREE,hebdomadal,http://dictionary.cambridge.org/dictionary/english/hebdomadal,,hebdomadal,,,,,,,,,,,,,,,,,,,,,
4042,THREE,escheator,http://dictionary.cambridge.org/dictionary/english/escheator,,escheator,,,,,,,,,,,,,,,,,,,,,
4044,THREE,fossiliferous,http://dictionary.cambridge.org/dictionary/english/fossiliferous,,fossiliferous,,,,,,,,,,,,,,,,,,,,,
4045,THREE,wickiup,http://dictionary.cambridge.org/dictionary/english/wickiup,,wickiup,,,,,,,,,,,,,,,,,,,,,
4046,THREE,corybantic,http://dictionary.cambridge.org/dictionary/english/corybantic,,corybantic,,,,,,,,,,,,,,,,,,,,,
4047,THREE,gypsophila,http://dictionary.cambridge.org/dictionary/english/gypsophila,,gypsophila,,,,,,,,,,,,,,,,,,,,,
4048,THREE,dogana,http://dictionary.cambridge.org/dictionary/english/dogana,,dogana,,,,,,,,,,,,,,,,,,,,,
4050,THREE,calefacient,http://dictionary.cambridge.org/dictionary/english/calefacient,,calefacient,,,,,,,,,,,,,,,,,,,,,
4051,THREE,nisse,http://dictionary.cambridge.org/dictionary/english/nisse,,nisse,,,,,,,,,,,,,,,,,,,,,
4052,THREE,chasuble,http://dictionary.cambridge.org/dictionary/english/chasuble,,chasuble,,,,,,,,,,,,,,,,,,,,,
4053,THREE,koh,http://dictionary.cambridge.org/dictionary/english/koh,,koh,,,,,,,,,,,,,,,,,,,,,
4054,THREE,toorie,http://dictionary.cambridge.org/dictionary/english/toorie,,toorie,,,,,,,,,,,,,,,,,,,,,
4056,THREE,obdurate,http://dictionary.cambridge.org/dictionary/english/obdurate,,obdurate,,,,,,,,,,,,,,,,,,,,,
4057,THREE,impugn,http://dictionary.cambridge.org/dictionary/english/impugn,,impugn,,,,,,,,,,,,,,,,,,,,,
4058,THREE,furuncle,http://dictionary.cambridge.org/dictionary/english/furuncle,,furuncle,,,,,,,,,,,,,,,,,,,,,
4059,THREE,nocive,http://dictionary.cambridge.org/dictionary/english/nocive,,nocive,,,,,,,,,,,,,,,,,,,,,
4060,THREE,exchequer,http://dictionary.cambridge.org/dictionary/english/exchequer,,exchequer,,,,,,,,,,,,,,,,,,,,,
4062,THREE,nunchaku,http://dictionary.cambridge.org/dictionary/english/nunchaku,,nunchaku,,,,,,,,,,,,,,,,,,,,,
4063,THREE,brouillon,http://dictionary.cambridge.org/dictionary/english/brouillon,,brouillon,,,,,,,,,,,,,,,,,,,,,
4064,THREE,pongee,http://dictionary.cambridge.org/dictionary/english/pongee,,pongee,,,,,,,,,,,,,,,,,,,,,
4065,THREE,cataphora,http://dictionary.cambridge.org/dictionary/english/cataphora,,cataphora,,,,,,,,,,,,,,,,,,,,,
